deviceid,angle,humidity,date,rpm,temperature,winddirection,windspeed
WindTurbine-4,5.995777685,68.8922255,3-Jan-20,7.439146561,26.54997212,NE,6.88922255
WindTurbine-4,5.898456177,67.77398937,15-Oct-19,7.31839676,26.11902163,NW,6.777398937
WindTurbine-4,5.948339274,68.3471523,26-Jan-20,7.380288259,26.33990954,NW,6.83471523
WindTurbine-4,5.834041077,67.03385192,1-Mar-20,7.238474956,25.83378438,N,6.703385192
WindTurbine-4,5.894419976,67.72761292,17-Sep-19,7.313388921,26.10114888,S,6.772761292
WindTurbine-4,6.277004745,72.12355913,23-Jun-19,7.788073661,27.7952769,NW,7.212355913
WindTurbine-4,5.691137464,65.39187177,16-Jul-19,7.061170029,25.20099125,SW,6.539187177
WindTurbine-4,6.018236611,69.15028133,11-Dec-19,7.467012044,26.64942274,W,6.915028133
WindTurbine-4,5.898588622,67.77551117,22-Feb-20,7.318561089,26.11960811,W,6.777551117
WindTurbine-4,6.060966208,69.64124968,3-Dec-19,7.520027976,26.83863417,N,6.964124968
WindTurbine-4,5.906806731,67.86993826,24-May-20,7.32875755,26.15599881,SE,6.786993826
WindTurbine-4,5.931658397,68.15548697,7-Jun-20,7.35959178,26.26604476,SE,6.815548697
WindTurbine-4,5.862824629,67.36457848,20-Aug-19,7.274187598,25.96124116,W,6.736457848
WindTurbine-4,5.875327353,67.50823632,9-Sep-19,7.289700114,26.01660462,NW,6.750823632
WindTurbine-4,6.26121643,71.94214944,28-Jun-19,7.768484611,27.72536448,N,7.194214944
WindTurbine-4,6.046257187,69.47224121,16-Sep-19,7.501778039,26.77350098,SW,6.947224121
WindTurbine-4,5.860121892,67.3335237,20-Sep-19,7.270834229,25.94927314,SE,6.73335237
WindTurbine-4,5.905162042,67.85104058,12-Mar-20,7.326716934,26.14871595,SE,6.785104058
WindTurbine-4,6.025113385,69.22929632,3-Jun-20,7.475544271,26.67987387,SW,6.922929632
WindTurbine-4,5.742495101,65.98197736,15-Jul-19,7.124891037,25.4284086,SE,6.598197736
WindTurbine-4,5.928234595,68.11614707,3-Sep-19,7.355343764,26.25088379,E,6.811614707
WindTurbine-4,5.779919809,66.41199187,18-Nov-19,7.171325027,25.59412937,SW,6.641199187
WindTurbine-4,5.809923401,66.75673684,12-Apr-20,7.20855141,25.72698862,W,6.675673684
WindTurbine-4,5.433315412,62.42946457,22-Apr-20,6.741282246,24.05932646,N,6.242946457
WindTurbine-4,5.854083661,67.26414368,29-Nov-19,7.26334241,25.92253518,SE,6.726414368
WindTurbine-4,6.171121229,70.90694447,5-Oct-19,7.656700713,27.32641288,E,7.090694447
WindTurbine-4,5.754877397,66.12425146,17-Jan-20,7.140254133,25.48323878,SW,6.612425146
WindTurbine-4,5.939096436,68.24095096,23-May-20,7.368820385,26.29898123,SE,6.824095096
WindTurbine-4,5.787585564,66.50007234,2-Dec-19,7.180836167,25.62807419,E,6.650007234
WindTurbine-4,5.549541894,63.76492119,21-Jan-20,6.885488032,24.57399028,NE,6.376492119
WindTurbine-4,6.03237672,69.31275293,3-Aug-19,7.484556114,26.71203673,N,6.931275293
WindTurbine-4,5.792689848,66.5587212,20-Nov-19,7.18716921,25.65067653,NW,6.65587212
WindTurbine-4,5.837101409,67.06901551,29-Feb-20,7.242272005,25.84733588,SE,6.706901551
WindTurbine-4,5.946649185,68.32773297,27-May-20,7.378191313,26.33242564,E,6.832773297
WindTurbine-4,6.134842005,70.49009171,4-Sep-19,7.611687959,27.16576443,NE,7.049009171
WindTurbine-4,5.935544286,68.20013631,2-Nov-19,7.364413122,26.28325191,NE,6.820013631
WindTurbine-4,6.246962499,71.77837001,1-Apr-20,7.750799318,27.66224648,SE,7.177837001
WindTurbine-4,5.953740834,68.4092169,17-May-20,7.386990142,26.36382826,NE,6.84092169
WindTurbine-4,6.042840571,69.43298387,29-Mar-20,7.497538937,26.75837182,SE,6.943298387
WindTurbine-4,5.568960966,63.98804873,19-Oct-19,6.909581875,24.65998009,W,6.398804873
WindTurbine-4,5.91909483,68.01113004,4-Jun-20,7.344003775,26.21041189,W,6.801113004
WindTurbine-4,6.024202168,69.21882632,17-Nov-19,7.474413695,26.6758389,NW,6.921882632
WindTurbine-4,6.419494519,73.76078421,28-Dec-19,7.964865124,28.4262375,SE,7.376078421
WindTurbine-4,6.148350639,70.64530757,1-Jan-20,7.628448538,27.22558217,SW,7.064530757
WindTurbine-4,5.9108393,67.91627298,18-Mar-20,7.333760884,26.17385548,W,6.791627298
WindTurbine-4,6.009401045,69.04875959,26-May-20,7.456049484,26.61029787,NW,6.904875959
WindTurbine-4,5.797218277,66.61075341,5-Feb-20,7.192787771,25.67072892,SW,6.661075341
WindTurbine-4,5.601501754,64.3619464,17-Apr-20,6.949956236,24.80407433,S,6.43619464
WindTurbine-4,6.000642766,68.94812588,15-Aug-19,7.445182817,26.57151524,N,6.894812588
WindTurbine-4,6.152408407,70.69193183,7-Oct-19,7.633483136,27.24355042,N,7.069193183
WindTurbine-4,5.946732651,68.32869201,27-Nov-19,7.378294873,26.33279524,SW,6.832869201
WindTurbine-4,5.977270711,68.67957809,25-Jan-20,7.416184388,26.46802118,NE,6.867957809
WindTurbine-4,6.143893553,70.5940951,5-Apr-20,7.622918493,27.20584569,SE,7.05940951
WindTurbine-4,5.816631025,66.83380827,11-Sep-19,7.216873767,25.75669073,SE,6.683380827
WindTurbine-4,5.868543969,67.4302944,8-Apr-20,7.28128376,25.98656704,E,6.74302944
WindTurbine-4,5.934463642,68.18771958,15-Jun-20,7.363072334,26.2784667,W,6.818771958
WindTurbine-4,6.371432683,73.20854779,21-Sep-19,7.90523332,28.21341434,NW,7.320854779
WindTurbine-4,5.279783962,60.66536927,25-Oct-19,6.550791035,23.37947208,N,6.066536927
WindTurbine-4,5.835215977,67.04735167,6-Dec-19,7.239932691,25.83898697,N,6.704735167
WindTurbine-4,5.715316323,65.66968985,20-Jul-19,7.091169487,25.30805794,SW,6.566968985
WindTurbine-4,5.857374673,67.30195782,7-Sep-19,7.26742567,25.93710815,S,6.730195782
WindTurbine-4,5.956761525,68.44392501,8-Sep-19,7.390738006,26.37720421,NW,6.844392501
WindTurbine-4,6.165409426,70.84131514,21-Dec-19,7.649613901,27.30112038,NW,7.084131514
WindTurbine-4,5.921511697,68.03890013,8-May-20,7.347002456,26.22111404,SW,6.803890013
WindTurbine-4,6.559678799,75.37151889,29-Jun-19,8.138796091,29.04698913,NE,7.537151889
WindTurbine-4,6.327044663,72.69852395,22-Mar-20,7.850159732,28.01685923,W,7.269852395
WindTurbine-4,5.468355965,62.83208485,22-Oct-19,6.784758143,24.21448993,W,6.283208485
WindTurbine-4,5.756425837,66.14204324,1-Nov-19,7.142175331,25.49009545,NE,6.614204324
WindTurbine-4,6.068311807,69.72565151,4-Apr-20,7.529141887,26.8711613,W,6.972565151
WindTurbine-4,5.924529209,68.07357172,29-Apr-20,7.350746376,26.23447592,SW,6.807357172
WindTurbine-4,5.897068223,67.75804161,31-Oct-19,7.316674684,26.11287562,E,6.775804161
WindTurbine-4,5.860787543,67.34117211,30-Apr-20,7.271660122,25.95222072,N,6.734117211
WindTurbine-4,5.929031864,68.12530779,2-Sep-19,7.35633296,26.25441418,S,6.812530779
WindTurbine-4,5.935930133,68.20456975,16-Oct-19,7.364891855,26.28496049,S,6.820456975
WindTurbine-4,6.272016359,72.06624195,25-Sep-19,7.781884416,27.77318777,E,7.206624195
WindTurbine-4,6.288345141,72.25386167,25-Mar-20,7.80214404,27.84549343,E,7.225386167
WindTurbine-4,5.968620968,68.58019147,8-Oct-19,7.405452384,26.42971915,SW,6.858019147
WindTurbine-4,5.760292842,66.1864756,8-Feb-20,7.146973243,25.50721898,SW,6.61864756
WindTurbine-4,5.952575487,68.39582692,29-May-20,7.38554426,26.35866797,S,6.839582692
WindTurbine-4,5.825457886,66.93523,23-Feb-20,7.227825526,25.79577706,E,6.693523
WindTurbine-4,5.881262074,67.576427,10-Aug-19,7.297063506,26.04288422,NW,6.7576427
WindTurbine-4,5.950211778,68.36866761,15-Feb-20,7.382611534,26.3482012,W,6.836866761
WindTurbine-4,5.708942894,65.59645836,14-Apr-20,7.083261777,25.27983568,SW,6.559645836
WindTurbine-4,6.33075186,72.74112011,26-Sep-19,7.854759366,28.03327511,N,7.274112011
WindTurbine-4,5.909521301,67.90112901,18-Feb-20,7.332125602,26.16801923,NW,6.790112901
WindTurbine-4,5.821698699,66.89203647,14-Mar-20,7.223161386,25.77913096,SW,6.689203647
WindTurbine-4,5.902002831,67.81474085,2-May-20,7.322797203,26.13472661,SW,6.781474085
WindTurbine-4,5.963713069,68.52379911,4-Nov-19,7.399363002,26.40798642,N,6.852379911
WindTurbine-4,5.962266948,68.507183,29-Jan-20,7.397568754,26.40158284,S,6.8507183
WindTurbine-4,5.357160065,61.55443024,23-Jan-20,6.646793955,23.72210209,N,6.155443024
WindTurbine-4,5.851128583,67.23018947,1-Jun-20,7.259675953,25.90944977,SE,6.723018947
WindTurbine-4,5.838780193,67.08830494,25-Apr-20,7.244354923,25.85476972,N,6.708830494
WindTurbine-4,5.891238627,67.69105882,7-Mar-20,7.309441723,26.08706151,SE,6.769105882
WindTurbine-4,5.61793772,64.55079768,18-Oct-19,6.970348847,24.87685462,NE,6.455079768
WindTurbine-4,5.989326056,68.81809549,9-Nov-19,7.431141826,26.52140358,SE,6.881809549
WindTurbine-4,5.594766648,64.2845592,20-Jan-20,6.941599782,24.77425053,S,6.42845592
WindTurbine-4,5.828107131,66.96567014,6-Feb-20,7.231112526,25.80750821,W,6.696567014
WindTurbine-4,5.856825281,67.29564523,16-May-20,7.266744022,25.93467538,N,6.729564523
WindTurbine-4,6.009480171,69.04966876,18-Aug-19,7.456147659,26.61064826,NE,6.904966876
WindTurbine-4,5.829656372,66.98347111,19-Sep-19,7.233034717,25.81436842,E,6.698347111
WindTurbine-4,6.444939543,74.05315068,27-Dec-19,7.996435552,28.53891091,NE,7.405315068
WindTurbine-4,5.941140242,68.26443454,14-Aug-19,7.371356198,26.30803143,SW,6.826443454
WindTurbine-4,5.741645404,65.97221423,17-Jul-19,7.12383679,25.42464604,E,6.597221423
WindTurbine-4,5.844396766,67.15284006,4-Mar-20,7.251323579,25.87964053,N,6.715284006
WindTurbine-4,6.326902902,72.69689511,25-Jun-19,7.849983846,28.0162315,SW,7.269689511
WindTurbine-4,5.959831988,68.47920501,21-Aug-19,7.394547625,26.39080056,S,6.847920501
WindTurbine-4,6.497000709,74.6513399,19-Jun-20,8.061029448,28.76944355,SW,7.46513399
WindTurbine-4,6.182363455,71.03611902,3-Jul-19,7.670649289,27.37619471,W,7.103611902
WindTurbine-4,6.009536241,69.05031301,2-Aug-19,7.456217227,26.61089654,W,6.905031301
WindTurbine-4,5.897252273,67.76015636,28-May-20,7.316903039,26.11369061,NE,6.776015636
WindTurbine-4,6.520784226,74.92461545,24-Dec-19,8.090538392,28.87475962,S,7.492461545
WindTurbine-4,5.711401822,65.62471174,11-Aug-19,7.086312645,25.29072409,W,6.562471174
WindTurbine-4,5.822584057,66.90220934,22-Nov-19,7.224259878,25.78305142,E,6.690220934
WindTurbine-4,5.857465151,67.30299742,14-Dec-19,7.267537929,25.9375088,NW,6.730299742
WindTurbine-4,5.869722586,67.44383686,16-Nov-19,7.282746107,25.99178608,SE,6.744383686
WindTurbine-4,5.64637296,64.8775221,12-Dec-19,7.005629328,25.00276904,W,6.48775221
WindTurbine-4,6.338063377,72.82513034,31-Dec-19,7.863830991,28.06565133,SW,7.282513034
WindTurbine-4,5.527561887,63.5123682,15-Jan-20,6.858216759,24.47666036,SW,6.35123682
WindTurbine-4,6.538116989,75.12377104,19-Mar-20,8.112043687,28.95151103,E,7.512377104
WindTurbine-4,5.927538711,68.10815127,26-Apr-20,7.354480359,26.24780233,W,6.810815127
WindTurbine-4,5.902890124,67.82493597,8-Jun-20,7.323898096,26.13865564,S,6.782493597
WindTurbine-4,6.008805151,69.0419127,1-Feb-20,7.455310141,26.60765919,SE,6.90419127
WindTurbine-4,5.69602465,65.44802614,19-May-20,7.067233713,25.22263226,SE,6.544802614
WindTurbine-4,6.12585473,70.3868268,18-Dec-19,7.600537168,27.12596778,N,7.03868268
WindTurbine-4,5.597792478,64.31932636,14-Jan-20,6.945354022,24.78764924,N,6.431932636
WindTurbine-4,5.861474909,67.34907003,7-Nov-19,7.272512959,25.95526445,W,6.734907003
WindTurbine-4,5.775431774,66.36042379,3-May-20,7.165756584,25.57425585,W,6.636042379
WindTurbine-4,5.963493119,68.52127185,11-Jul-19,7.399090103,26.40701246,NE,6.852127185
WindTurbine-4,5.427212543,62.35934186,16-Jan-20,6.733710228,24.03230227,N,6.235934186
WindTurbine-4,5.976995514,68.67641605,25-Feb-20,7.415842942,26.46680257,E,6.867641605
WindTurbine-4,5.799316903,66.63486688,6-Jun-20,7.195391601,25.68002187,E,6.663486688
WindTurbine-4,5.587175125,64.19733166,19-Apr-20,6.932180744,24.74063442,E,6.419733166
WindTurbine-4,6.135943762,70.50275103,1-May-20,7.613054942,27.17064314,NE,7.050275103
WindTurbine-4,5.99900104,68.92926225,30-Jul-19,7.443145877,26.56424549,NE,6.892926225
WindTurbine-4,6.152993697,70.69865688,30-Jan-20,7.634209323,27.24614215,S,7.069865688
WindTurbine-4,5.844793606,67.1573998,7-Apr-20,7.251815951,25.88139778,E,6.71573998
WindTurbine-4,5.657964077,65.01070546,15-Apr-20,7.020010784,25.05409579,E,6.501070546
WindTurbine-4,6.231828697,71.60448076,9-Jul-19,7.732022343,27.59523232,E,7.160448076
WindTurbine-4,5.337783459,61.33179065,23-Jul-19,6.622752802,23.63630032,N,6.133179065
WindTurbine-4,6.01396503,69.10120034,9-Aug-19,7.461712162,26.63050771,N,6.910120034
WindTurbine-4,5.769699336,66.29455738,23-Aug-19,7.158644171,25.54887198,NE,6.629455738
WindTurbine-4,6.111680065,70.22395815,3-Nov-19,7.582950223,27.06320078,N,7.022395815
WindTurbine-4,5.961857813,68.50248198,7-Feb-20,7.397061128,26.39977114,NE,6.850248198
WindTurbine-4,5.975127225,68.65494917,28-Oct-19,7.413524897,26.45852958,NW,6.865494917
WindTurbine-4,5.92991665,68.13547408,12-Nov-19,7.357430741,26.25833211,NE,6.813547408
WindTurbine-4,5.747119398,66.0351111,12-Jul-19,7.130628544,25.4488855,NW,6.60351111
WindTurbine-4,5.991674797,68.84508281,16-Aug-19,7.434055981,26.53180407,NE,6.884508281
WindTurbine-4,6.216321885,71.42630558,30-Oct-19,7.712782562,27.52656643,E,7.142630558
WindTurbine-4,5.689082752,65.36826287,19-Jul-19,7.058620685,25.19189276,S,6.536826287
WindTurbine-4,6.210840726,71.36332639,5-Jan-20,7.705981919,27.50229524,NE,7.136332639
WindTurbine-4,6.037787073,69.37491855,13-Feb-20,7.491268906,26.73599437,NE,6.937491855
WindTurbine-4,6.853920565,69.76050538,22-Jun-20,7.975772229,26.99246889,W,6.976050538
WindTurbine-4,6.15358649,70.70546815,5-Jul-19,7.63494482,27.2487671,E,7.070546815
WindTurbine-4,5.980291453,68.71428679,9-Jan-20,7.419932315,26.48139736,E,6.871428679
WindTurbine-4,6.440634437,74.00368448,29-Dec-19,7.991094073,28.51984742,E,7.400368448
WindTurbine-4,6.211499005,71.37089009,28-Sep-19,7.706798666,27.50521018,SE,7.137089009
WindTurbine-4,6.018731074,69.15596277,5-Dec-19,7.46762554,26.65161228,SE,6.915596277
WindTurbine-4,6.029053998,69.27457445,13-Aug-19,7.480433511,26.69732334,W,6.927457445
WindTurbine-4,6.026098425,69.24061455,25-Nov-19,7.47676644,26.68423574,SE,6.924061455
WindTurbine-4,5.691748885,65.39889708,21-Feb-20,7.061928639,25.20369869,S,6.539889708
WindTurbine-4,5.805263412,66.703193,25-May-20,7.202769619,25.70635368,E,6.6703193
WindTurbine-4,5.947622637,68.33891806,5-Nov-19,7.379399106,26.3367362,SW,6.833891806
WindTurbine-4,5.623566576,64.61547393,22-Jan-20,6.977332742,24.90177983,SE,6.461547393
WindTurbine-4,5.764414237,66.23383093,9-Apr-20,7.152086785,25.52546897,E,6.623383093
WindTurbine-4,5.942009999,68.27442816,14-Jun-20,7.372435332,26.31188281,E,6.827442816
WindTurbine-5,5.966664121,68.55770706,16-Nov-19,7.403024463,26.42105401,SE,6.855770706
WindTurbine-5,6.032985073,69.31974299,27-Apr-20,7.485310917,26.71473058,SW,6.931974299
WindTurbine-5,6.255289069,71.87404334,6-May-20,7.761130351,27.69911746,S,7.187404334
WindTurbine-5,5.921708456,68.04116092,30-Jan-20,7.347246581,26.22198531,NE,6.804116092
WindTurbine-5,5.8478922,67.19300303,8-Jan-20,7.255660472,25.8951187,SE,6.719300303
WindTurbine-5,6.085641763,69.92477484,4-Apr-20,7.550643698,26.94790027,NW,6.992477484
WindTurbine-5,5.814905068,66.81397681,12-Jun-20,7.214732318,25.749048,N,6.681397681
WindTurbine-5,5.881885483,67.58359005,12-Mar-20,7.297836989,26.04564475,E,6.758359005
WindTurbine-5,5.879540017,67.55664036,12-Jul-19,7.294926897,26.03525876,SE,6.755664036
WindTurbine-5,5.336549702,61.31761463,23-Jul-19,6.621222042,23.63083711,NW,6.131761463
WindTurbine-5,6.318913589,72.60509692,5-Oct-19,7.840071258,27.98085393,W,7.260509692
WindTurbine-5,6.058986776,69.61850576,19-Feb-20,7.517572033,26.82986902,W,6.961850576
WindTurbine-5,6.182548641,71.03824683,3-Aug-19,7.670879055,27.37701473,NW,7.103824683
WindTurbine-5,5.981425733,68.7273198,7-Dec-19,7.421339651,26.48642007,E,6.87273198
WindTurbine-5,5.936930617,68.21606543,8-May-20,7.366133187,26.28939074,E,6.821606543
WindTurbine-5,5.894364265,67.72697279,4-Mar-20,7.313319799,26.10090219,N,6.772697279
WindTurbine-5,6.467854621,74.31644776,23-Dec-19,8.024866997,28.64038143,SE,7.431644776
WindTurbine-5,5.335230487,61.30245668,27-Jul-19,6.619585251,23.62499547,S,6.130245668
WindTurbine-5,6.270024333,72.04335334,7-Oct-19,7.779412848,27.76436686,NW,7.204335334
WindTurbine-5,6.480593159,74.46281513,27-Mar-20,8.040672094,28.69678909,W,7.446281513
WindTurbine-5,5.913097062,67.94221495,12-Jan-20,7.336562159,26.1838531,SE,6.794221495
WindTurbine-5,6.014335824,69.10546081,24-Apr-20,7.462172217,26.63214962,E,6.910546081
WindTurbine-5,5.942721845,68.28260735,20-Sep-19,7.373318541,26.31503494,N,6.828260735
WindTurbine-5,6.009320665,69.04783601,1-Feb-20,7.455949754,26.60994194,N,6.904783601
WindTurbine-5,5.554617641,63.82324215,17-Apr-20,6.891785668,24.59646625,W,6.382324215
WindTurbine-5,5.939481851,68.24537943,29-Apr-20,7.369298581,26.30068789,S,6.824537943
WindTurbine-5,6.201701899,71.25832013,4-Jan-20,7.694643094,27.4618275,NE,7.125832013
WindTurbine-5,5.786741057,66.49036886,11-Jan-20,7.179788361,25.62433462,SE,6.649036886
WindTurbine-5,5.875499726,67.51021691,3-Mar-20,7.289913982,26.0173679,W,6.751021691
WindTurbine-5,5.485413712,63.02808048,19-Apr-20,6.805922217,24.29002354,NE,6.302808048
WindTurbine-5,6.241748098,71.7184559,3-Jul-19,7.74432965,27.63915653,SW,7.17184559
WindTurbine-5,5.789272351,66.51945373,19-Sep-19,7.182929015,25.63554347,NE,6.651945373
WindTurbine-5,5.687539182,65.35052707,11-Jun-20,7.05670553,25.18505766,NE,6.535052707
WindTurbine-5,6.001498185,68.95795475,26-Nov-19,7.446244162,26.57530313,SE,6.895795475
WindTurbine-5,5.911757178,67.92681951,12-Feb-20,7.334899724,26.17791995,S,6.792681951
WindTurbine-5,6.345915252,72.91534935,20-Mar-20,7.873573055,28.1004203,W,7.291534935
WindTurbine-5,5.876646203,67.52339007,11-Feb-20,7.291336452,26.02244463,NE,6.752339007
WindTurbine-5,5.804413532,66.69342777,12-Apr-20,7.201715146,25.70259031,W,6.669342777
WindTurbine-5,5.900340955,67.7956457,28-Nov-19,7.320735263,26.12736764,NE,6.77956457
WindTurbine-5,5.736957154,65.91834566,10-Mar-20,7.118019934,25.40388595,N,6.591834566
WindTurbine-5,5.267262003,60.52149042,23-Jan-20,6.535254654,23.32402345,W,6.052149042
WindTurbine-5,5.714033708,65.65495243,10-Jan-20,7.089578106,25.30237837,S,6.565495243
WindTurbine-5,5.9521891,68.39138728,9-Oct-19,7.385064857,26.356957,E,6.839138728
WindTurbine-5,5.709572682,65.6036947,18-Oct-19,7.084043174,25.28262445,S,6.56036947
WindTurbine-5,5.892094692,67.70089512,9-Jun-20,7.310503869,26.09085226,N,6.770089512
WindTurbine-5,5.780661226,66.42051084,5-Nov-19,7.172244926,25.59741245,NW,6.642051084
WindTurbine-5,5.855448724,67.27982843,30-Nov-19,7.265036086,25.92857983,W,6.727982843
WindTurbine-5,5.897041666,67.75773646,20-Feb-20,7.316641733,26.11275802,SE,6.775773646
WindTurbine-5,5.993692629,68.86826795,17-Sep-19,7.436559567,26.54073926,N,6.886826795
WindTurbine-5,5.427438081,62.36193332,24-Oct-19,6.733990061,24.03330098,SE,6.236193332
WindTurbine-5,5.414729601,62.21591132,22-Apr-20,6.718222257,23.97702642,SW,6.221591132
WindTurbine-5,5.808085146,66.73561507,9-Mar-20,7.206270631,25.71884863,E,6.673561507
WindTurbine-5,5.927233438,68.10464365,4-Feb-20,7.354101597,26.24645055,N,6.810464365
WindTurbine-5,6.345696045,72.91283064,21-Mar-20,7.873301078,28.09944963,NW,7.291283064
WindTurbine-5,5.77836863,66.39416863,15-Apr-20,7.169400432,25.58726058,E,6.639416863
WindTurbine-5,5.699456113,65.48745408,3-Jun-20,7.071491235,25.23782716,W,6.548745408
WindTurbine-5,6.012005411,69.07868408,24-Nov-19,7.459280802,26.6218303,SW,6.907868408
WindTurbine-5,6.027158118,69.25279055,3-May-20,7.478081233,26.68892817,NW,6.925279055
WindTurbine-5,6.068738283,69.73055177,31-Jul-19,7.529671028,26.87304978,SW,6.973055177
WindTurbine-5,6.545915031,75.21337149,26-Jun-19,8.121718958,28.98604162,NW,7.521337149
WindTurbine-5,5.548890445,63.75743597,19-Jan-20,6.88467976,24.57110559,E,6.375743597
WindTurbine-5,5.209383198,59.8564558,21-Jan-20,6.463442632,23.06772965,E,5.98564558
WindTurbine-5,6.003555342,68.98159175,30-Jul-19,7.448796541,26.58441245,SW,6.898159175
WindTurbine-5,6.012810309,69.08793246,20-Aug-19,7.460279464,26.62539448,SE,6.908793246
WindTurbine-5,6.182436198,71.03695485,8-Oct-19,7.670739543,27.37651682,S,7.103695485
WindTurbine-5,5.989402243,68.81897089,18-Mar-20,7.431236353,26.52174095,S,6.881897089
WindTurbine-5,6.603766536,75.87809243,28-Mar-20,8.193497107,29.24221454,NE,7.587809243
WindTurbine-5,6.100093108,70.09082259,2-Aug-19,7.568573929,27.01189244,NW,7.009082259
WindTurbine-5,6.08616809,69.93082241,3-Jan-20,7.551296729,26.95023091,SE,6.993082241
WindTurbine-5,5.95888488,68.46832262,7-Jan-20,7.393372519,26.38660667,E,6.846832262
WindTurbine-5,5.893838267,67.72092901,7-Mar-20,7.312667177,26.09857301,W,6.772092901
WindTurbine-5,5.816730237,66.83494824,14-Sep-19,7.216996863,25.75713006,NW,6.683494824
WindTurbine-5,6.034384631,69.33582408,8-Feb-20,7.487047392,26.72092798,S,6.933582408
WindTurbine-5,5.770385099,66.30243688,2-Jun-20,7.159495019,25.55190862,NW,6.630243688
WindTurbine-5,5.50452335,63.24765258,26-Oct-19,6.829632135,24.37464315,NW,6.324765258
WindTurbine-5,5.821412297,66.88874568,21-May-20,7.222806039,25.77786274,SW,6.688874568
WindTurbine-5,5.709322727,65.60082269,10-Nov-19,7.083733047,25.28151762,NE,6.560082269
WindTurbine-5,5.957833768,68.45624522,20-May-20,7.392068372,26.38195222,E,6.845624522
WindTurbine-5,5.735826484,65.90535412,29-Nov-19,7.116617077,25.39887921,NE,6.590535412
WindTurbine-5,5.90770474,67.88025649,13-Dec-19,7.329871738,26.1599753,E,6.788025649
WindTurbine-5,5.275861587,60.62030069,23-Oct-19,6.545924422,23.36210336,E,6.062030069
WindTurbine-5,5.929618244,68.13204537,16-Aug-19,7.3570605,26.25701074,SE,6.813204537
WindTurbine-5,6.583142303,75.64111745,23-Sep-19,8.167907985,29.15088814,E,7.564111745
WindTurbine-5,6.140768978,70.55819335,29-Oct-19,7.619041737,27.19200973,S,7.055819335
WindTurbine-5,6.510828544,74.81022343,27-Jun-19,8.078186069,28.83067475,SE,7.481022343
WindTurbine-5,5.772104485,66.32219283,3-Nov-19,7.161628313,25.55952225,E,6.632219283
WindTurbine-5,6.209996485,71.35362595,30-Dec-19,7.704934443,27.49855685,NW,7.135362595
WindTurbine-5,5.888675442,67.66160751,6-Feb-20,7.3062615,26.07571144,NE,6.766160751
WindTurbine-5,6.286013881,72.22707521,30-Jun-19,7.799251574,27.83517035,SW,7.222707521
WindTurbine-5,5.757115869,66.14997179,9-Apr-20,7.143031475,25.49315099,SE,6.614997179
WindTurbine-5,6.252254885,71.83918018,9-May-20,7.757365745,27.68568176,NE,7.183918018
WindTurbine-5,5.895355384,67.73836087,12-Aug-19,7.314549511,26.10529097,NW,6.773836087
WindTurbine-5,6.007829846,69.03070632,17-Jul-19,7.454100049,26.60334043,S,6.903070632
WindTurbine-5,5.916202484,67.97789663,29-Jul-19,7.340415152,26.19760426,NW,6.797789663
WindTurbine-5,5.812640507,66.78795673,13-Sep-19,7.211922608,25.73902027,E,6.678795673
WindTurbine-5,5.984715955,68.76512486,6-Jan-20,7.425421931,26.50098954,E,6.876512486
WindTurbine-5,6.137104112,70.51608359,11-Nov-19,7.614494625,27.1757813,E,7.051608359
WindTurbine-5,6.215818168,71.4205178,3-Apr-20,7.712157584,27.52433591,S,7.14205178
WindTurbine-5,5.808843642,66.74433028,30-Aug-19,7.20721172,25.72220733,SW,6.674433028
WindTurbine-5,5.983518171,68.75136217,13-Feb-20,7.423935803,26.49568562,SE,6.875136217
WindTurbine-5,5.815042873,66.81556021,31-Oct-19,7.214903298,25.74965822,W,6.681556021
WindTurbine-5,5.803957463,66.68818748,28-Apr-20,7.201149287,25.70057079,NW,6.668818748
WindTurbine-5,6.436084712,73.95140757,2-Oct-19,7.985449088,28.49970073,S,7.395140757
WindTurbine-5,5.483047673,63.00089439,24-Jan-20,6.802986599,24.27954645,E,6.300089439
WindTurbine-5,5.318664449,61.11211087,22-Jan-20,6.599031256,23.55163921,NE,6.111211087
WindTurbine-5,6.438205117,73.9757713,21-Sep-19,7.988079942,28.50909012,SE,7.39757713
WindTurbine-5,5.828078774,66.96534432,15-Feb-20,7.231077343,25.80738264,W,6.696534432
WindTurbine-5,6.501677281,74.70507429,20-Jun-20,8.066831816,28.79015194,NE,7.470507429
WindTurbine-5,5.89970528,67.78834171,12-Sep-19,7.319946561,26.1245528,N,6.778834171
WindTurbine-5,5.746193241,66.02446945,2-Mar-20,7.129479433,25.44478437,NW,6.602446945
WindTurbine-5,5.86290554,67.36550817,18-Aug-19,7.274287988,25.96159945,S,6.736550817
WindTurbine-5,6.352950618,72.99618659,25-Jun-19,7.882302052,28.13157369,NE,7.299618659
WindTurbine-5,5.847089358,67.18377827,6-Apr-20,7.254664361,25.89156363,NW,6.718377827
WindTurbine-5,5.725286223,65.78424522,10-Sep-19,7.103539449,25.35220576,E,6.578424522
WindTurbine-5,5.807046433,66.72368012,4-May-20,7.204981867,25.71424909,E,6.672368012
WindTurbine-5,6.109434931,70.19816128,15-May-20,7.580164616,27.05325907,SW,7.019816128
WindTurbine-5,5.93333609,68.17476387,13-Jul-19,7.361673346,26.27347377,NW,6.817476387
WindTurbine-5,6.140925063,70.55998679,1-Aug-19,7.619235396,27.19270089,E,7.055998679
